"T_0","voidfractionPrev","rho","voidfractionNext","ddtVoidfraction","KslNext","UsWeightField_","p","Ksl","T","Tsource","voidfraction","KslPrev","voidfraction_0","U_0:0","U_0:1","U_0:2","U:0","U:1","U:2","expParticleForces:0","expParticleForces:1","expParticleForces:2","UsNext:0","UsNext:1","UsNext:2","impParticleForces:0","impParticleForces:1","impParticleForces:2","UsPrev:0","UsPrev:1","UsPrev:2","Us:0","Us:1","Us:2","Points:0","Points:1","Points:2"
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0.00083333,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0.00083333,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083333,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.00083333,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.00083333,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.00083333,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.00083333,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.00083333,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.00083333,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.00083333,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.00083333,-0.01
573,1,0.175,1,0,0,0,2203.4,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.00083333,-0.01
574.49,1,0.175,1,0,0,0,2203.4,0,574.49,0,1,0,1,0,0,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.00083333,-0.01
574.51,1,0.175,1,0,0,0,2203.4,0,574.51,0,1,0,1,0,0,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.4,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.3,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.0025,-0.01
573,1,0.175,1,0,0,0,2203.4,0,573,0,1,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0025,-0.01
574.49,1,0.175,1,0,0,0,2203.4,0,574.49,0,1,0,1,0,0,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0025,-0.01
579.4,1,0.175,1,0,0,0,2203.4,0,579.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.0025,-0.00875
579.42,1,0.175,1,0,0,0,2203.4,0,579.42,0,1,0,1,0.0098562,0.0001733,0.041479,0.0098562,0.00017331,0.041479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-0.0025,-0.00875
579.53,1,0.175,1,0,0,0,2203.4,0,579.53,0,1,0,1,0.012359,0.00021505,0.052091,0.01236,0.00021498,0.052091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,-0.0025,-0.00875
579.73,1,0.175,1,0,0,0,2203.3,0,579.73,0,1,0,1,0.010425,0.00021106,0.054545,0.010425,0.00021095,0.054545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,-0.0025,-0.00875
579.98,1,0.175,1,0,0,0,2203.3,0,579.98,0,1,0,1,0.008103,0.00019168,0.054159,0.0081032,0.00019166,0.054159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,-0.0025,-0.00875
580.26,1,0.175,1,0,0,0,2203.3,0,580.26,0,1,0,1,0.0054622,0.00016998,0.053339,0.0054622,0.00017023,0.053339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,-0.0025,-0.00875
580.53,1,0.175,1,0,0,0,2203.3,0,580.53,0,1,0,1,0.0035993,0.00012311,0.052304,0.0035991,0.0001236,0.052303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,-0.0025,-0.00875
580.77,1,0.175,1,0,0,0,2203.3,0,580.77,0,1,0,1,0.0022162,0.00010735,0.051638,0.0022159,0.00010739,0.051638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,-0.0025,-0.00875
580.95,1,0.175,1,0,0,0,2203.3,0,580.95,0,1,0,1,0.0012827,7.8423e-05,0.051107,0.0012825,7.7906e-05,0.051107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,-0.0025,-0.00875
581.06,1,0.175,1,0,0,0,2203.3,0,581.06,0,1,0,1,0.00069052,5.2949e-05,0.050888,0.00069068,5.248e-05,0.050888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.0025,-0.00875
581.09,1,0.175,1,0,0,0,2203.3,0,581.09,0,1,0,1,0.00012233,4.6513e-05,0.050839,0.00012261,4.6252e-05,0.050839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025,-0.00875
581.03,1,0.175,1,0,0,0,2203.3,0,581.03,0,1,0,1,-0.00043798,3.689e-05,0.050958,-0.00043776,3.6901e-05,0.050957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,-0.0025,-0.00875
580.9,1,0.175,1,0,0,0,2203.3,0,580.9,0,1,0,1,-0.0012245,3.2436e-05,0.051305,-0.0012245,3.2796e-05,0.051305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,-0.0025,-0.00875
580.69,1,0.175,1,0,0,0,2203.3,0,580.69,0,1,0,1,-0.0024312,5.1179e-05,0.051825,-0.0024314,5.1771e-05,0.051825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,-0.0025,-0.00875
580.43,1,0.175,1,0,0,0,2203.3,0,580.43,0,1,0,1,-0.0040649,7.9816e-05,0.052467,-0.0040652,7.9854e-05,0.052467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,-0.0025,-0.00875
580.15,1,0.175,1,0,0,0,2203.3,0,580.15,0,1,0,1,-0.0062005,0.00011559,0.053336,-0.0062006,0.00011503,0.053336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-0.0025,-0.00875
579.87,1,0.175,1,0,0,0,2203.3,0,579.87,0,1,0,1,-0.0088206,0.00017249,0.054003,-0.0088205,0.00017205,0.054003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,-0.0025,-0.00875
579.61,1,0.175,1,0,0,0,2203.3,0,579.61,0,1,0,1,-0.011182,0.00021466,0.054235,-0.011182,0.00021449,0.054235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-0.0025,-0.00875
579.41,1,0.175,1,0,0,0,2203.3,0,579.41,0,1,0,1,-0.012759,0.0002436,0.051615,-0.012758,0.00024362,0.051615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,-0.0025,-0.00875
579.31,1,0.175,1,0,0,0,2203.4,0,579.31,0,1,0,1,-0.010058,0.00019713,0.041171,-0.010058,0.00019725,0.04117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,-0.0025,-0.00875
579.29,1,0.175,1,0,0,0,2203.4,0,579.29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.0025,-0.00875
579.4,1,0.175,1,0,0,0,2203.4,0,579.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.00083333,-0.00875
579.42,1,0.175,1,0,0,0,2203.4,0,579.42,0,1,0,1,0.0098825,-0.00024146,0.041406,0.0098825,-0.00024146,0.041406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-0.00083333,-0.00875
579.53,1,0.175,1,0,0,0,2203.4,0,579.53,0,1,0,1,0.012377,-0.00032267,0.051963,0.012377,-0.00032259,0.051963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,-0.00083333,-0.00875
579.73,1,0.175,1,0,0,0,2203.3,0,579.73,0,1,0,1,0.010487,-0.00030827,0.054434,0.010487,-0.00030817,0.054434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,-0.00083333,-0.00875
579.98,1,0.175,1,0,0,0,2203.3,0,579.98,0,1,0,1,0.0081529,-0.00027498,0.054078,0.008153,-0.00027498,0.054078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,-0.00083333,-0.00875
580.26,1,0.175,1,0,0,0,2203.3,0,580.26,0,1,0,1,0.0055092,-0.0002402,0.053268,0.0055093,-0.00024047,0.053268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,-0.00083333,-0.00875
580.53,1,0.175,1,0,0,0,2203.3,0,580.53,0,1,0,1,0.0036299,-0.00017741,0.052248,0.0036298,-0.00017789,0.052248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,-0.00083333,-0.00875
580.77,1,0.175,1,0,0,0,2203.3,0,580.77,0,1,0,1,0.0022495,-0.00015746,0.051571,0.0022492,-0.00015749,0.051571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,-0.00083333,-0.00875
580.95,1,0.175,1,0,0,0,2203.3,0,580.95,0,1,0,1,0.0013296,-0.00011113,0.05105,0.0013294,-0.00011063,0.05105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,-0.00083333,-0.00875
581.06,1,0.175,1,0,0,0,2203.3,0,581.06,0,1,0,1,0.00075833,-7.396e-05,0.050838,0.00075844,-7.3518e-05,0.050839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.00083333,-0.00875
581.09,1,0.175,1,0,0,0,2203.3,0,581.09,0,1,0,1,0.00020455,-3.8567e-05,0.050828,0.00020481,-3.8342e-05,0.050828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00083333,-0.00875
581.03,1,0.175,1,0,0,0,2203.3,0,581.03,0,1,0,1,-0.00035757,-9.7039e-06,0.050967,-0.00035733,-9.7499e-06,0.050967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,-0.00083333,-0.00875
580.9,1,0.175,1,0,0,0,2203.3,0,580.9,0,1,0,1,-0.0011422,2.1505e-05,0.051341,-0.0011421,2.1128e-05,0.051341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,-0.00083333,-0.00875
580.69,1,0.175,1,0,0,0,2203.3,0,580.69,0,1,0,1,-0.0023463,2.2177e-05,0.051881,-0.0023465,2.16e-05,0.051881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,-0.00083333,-0.00875
580.43,1,0.175,1,0,0,0,2203.3,0,580.43,0,1,0,1,-0.0039835,2.1037e-05,0.052556,-0.0039839,2.1009e-05,0.052556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,-0.00083333,-0.00875
580.15,1,0.175,1,0,0,0,2203.3,0,580.15,0,1,0,1,-0.0061157,1.7625e-06,0.053436,-0.0061159,2.3041e-06,0.053436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-0.00083333,-0.00875
579.86,1,0.175,1,0,0,0,2203.3,0,579.86,0,1,0,1,-0.0087345,-2.7229e-05,0.054148,-0.0087344,-2.6831e-05,0.054148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,-0.00083333,-0.00875
579.61,1,0.175,1,0,0,0,2203.3,0,579.61,0,1,0,1,-0.01113,-5.6746e-05,0.054401,-0.01113,-5.6612e-05,0.054401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-0.00083333,-0.00875
579.41,1,0.175,1,0,0,0,2203.3,0,579.41,0,1,0,1,-0.012728,-9.178e-05,0.051772,-0.012728,-9.1822e-05,0.051772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,-0.00083333,-0.00875
579.3,1,0.175,1,0,0,0,2203.4,0,579.3,0,1,0,1,-0.010045,-8.186e-05,0.041295,-0.010045,-8.1984e-05,0.041295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,-0.00083333,-0.00875
579.29,1,0.175,1,0,0,0,2203.4,0,579.29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.00083333,-0.00875
579.4,1,0.175,1,0,0,0,2203.4,0,579.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.00083333,-0.00875
579.43,1,0.175,1,0,0,0,2203.4,0,579.43,0,1,0,1,0.0099466,7.0205e-05,0.041156,0.0099467,7.0197e-05,0.041156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,0.00083333,-0.00875
579.53,1,0.175,1,0,0,0,2203.4,0,579.53,0,1,0,1,0.012484,0.00011196,0.051711,0.012484,0.00011195,0.051711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0.00083333,-0.00875
579.73,1,0.175,1,0,0,0,2203.3,0,579.73,0,1,0,1,0.010596,0.0001042,0.054224,0.010596,0.00010421,0.054224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,0.00083333,-0.00875
