"T_0","voidfractionPrev","rho","voidfractionNext","ddtVoidfraction","KslNext","UsWeightField_","p","Ksl","Tsource","voidfraction","T","KslPrev","voidfraction_0","U_0:0","U_0:1","U_0:2","U:0","U:1","U:2","expParticleForces:0","expParticleForces:1","expParticleForces:2","UsNext:0","UsNext:1","UsNext:2","impParticleForces:0","impParticleForces:1","impParticleForces:2","UsPrev:0","UsPrev:1","UsPrev:2","Us:0","Us:1","Us:2","Points:0","Points:1","Points:2"
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,-0.0025,-0.01
573,1,0.175,1,0,0,0,1749.7,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,-0.0025,-0.01
574.6,1,0.175,1,0,0,0,1749.7,0,0,1,574.6,0,1,0,0,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.0025,-0.01
574.61,1,0.175,1,0,0,0,1749.7,0,0,1,574.61,0,1,0,0,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.7,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,-0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.7,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,-0.00083333,-0.01
574.6,1,0.175,1,0,0,0,1749.7,0,0,1,574.6,0,1,0,0,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.00083333,-0.01
574.61,1,0.175,1,0,0,0,1749.7,0,0,1,574.61,0,1,0,0,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.7,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.00083333,-0.01
573,1,0.175,1,0,0,0,1749.7,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.00083333,-0.01
574.6,1,0.175,1,0,0,0,1749.7,0,0,1,574.6,0,1,0,0,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.00083333,-0.01
574.61,1,0.175,1,0,0,0,1749.7,0,0,1,574.61,0,1,0,0,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.7,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.6,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.0025,-0.01
573,1,0.175,1,0,0,0,1749.7,0,0,1,573,0,1,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0025,-0.01
574.6,1,0.175,1,0,0,0,1749.7,0,0,1,574.6,0,1,0,0,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0025,-0.01
579.8,1,0.175,1,0,0,0,1749.7,0,0,1,579.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.0025,-0.00875
579.81,1,0.175,1,0,0,0,1749.7,0,0,1,579.81,0,1,0.010176,0.00020861,0.041029,0.010176,0.00020861,0.041029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-0.0025,-0.00875
579.91,1,0.175,1,0,0,0,1749.7,0,0,1,579.91,0,1,0.01306,0.0002693,0.051413,0.01306,0.00026928,0.051413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,-0.0025,-0.00875
580.1,1,0.175,1,0,0,0,1749.7,0,0,1,580.1,0,1,0.011792,0.0002552,0.053915,0.011792,0.00025517,0.053915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,-0.0025,-0.00875
580.34,1,0.175,1,0,0,0,1749.6,0,0,1,580.34,0,1,0.0098247,0.00022068,0.053797,0.0098247,0.00022067,0.053797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,-0.0025,-0.00875
580.61,1,0.175,1,0,0,0,1749.6,0,0,1,580.61,0,1,0.0073222,0.0001893,0.053258,0.0073222,0.00018938,0.053258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,-0.0025,-0.00875
580.88,1,0.175,1,0,0,0,1749.6,0,0,1,580.88,0,1,0.0052318,0.00014654,0.052561,0.0052318,0.0001467,0.052561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,-0.0025,-0.00875
581.12,1,0.175,1,0,0,0,1749.6,0,0,1,581.12,0,1,0.0033109,0.0001185,0.052036,0.0033108,0.00011851,0.052036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,-0.0025,-0.00875
581.31,1,0.175,1,0,0,0,1749.6,0,0,1,581.31,0,1,0.0018667,7.8169e-05,0.051452,0.0018667,7.8e-05,0.051452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,-0.0025,-0.00875
581.44,1,0.175,1,0,0,0,1749.6,0,0,1,581.44,0,1,0.00090859,6.1454e-05,0.051079,0.0009086,6.1304e-05,0.051079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.0025,-0.00875
581.49,1,0.175,1,0,0,0,1749.6,0,0,1,581.49,0,1,0.00018502,4.1185e-05,0.05082,0.00018506,4.1097e-05,0.05082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025,-0.00875
581.45,1,0.175,1,0,0,0,1749.6,0,0,1,581.45,0,1,-0.00024061,3.2126e-05,0.050781,-0.00024056,3.2129e-05,0.050781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,-0.0025,-0.00875
581.33,1,0.175,1,0,0,0,1749.6,0,0,1,581.33,0,1,-0.00084328,4.4541e-06,0.051075,-0.00084326,4.5639e-06,0.051075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,-0.0025,-0.00875
581.14,1,0.175,1,0,0,0,1749.6,0,0,1,581.14,0,1,-0.0017522,-3.2919e-05,0.051607,-0.0017522,-3.273e-05,0.051607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,-0.0025,-0.00875
580.89,1,0.175,1,0,0,0,1749.6,0,0,1,580.89,0,1,-0.0032515,-8.2709e-05,0.052478,-0.0032516,-8.2699e-05,0.052478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,-0.0025,-0.00875
580.61,1,0.175,1,0,0,0,1749.6,0,0,1,580.61,0,1,-0.0055407,-0.00012962,0.053458,-0.0055408,-0.00012981,0.053458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-0.0025,-0.00875
580.33,1,0.175,1,0,0,0,1749.6,0,0,1,580.33,0,1,-0.0083004,-0.00016447,0.054195,-0.0083004,-0.00016461,0.054195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,-0.0025,-0.00875
580.08,1,0.175,1,0,0,0,1749.7,0,0,1,580.08,0,1,-0.010931,-0.00016815,0.054415,-0.010931,-0.00016821,0.054415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-0.0025,-0.00875
579.89,1,0.175,1,0,0,0,1749.7,0,0,1,579.89,0,1,-0.012632,-0.0001582,0.051734,-0.012632,-0.0001582,0.051734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,-0.0025,-0.00875
579.78,1,0.175,1,0,0,0,1749.7,0,0,1,579.78,0,1,-0.010087,-0.0001317,0.041218,-0.010087,-0.00013167,0.041218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,-0.0025,-0.00875
579.77,1,0.175,1,0,0,0,1749.7,0,0,1,579.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.0025,-0.00875
579.8,1,0.175,1,0,0,0,1749.7,0,0,1,579.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.00083333,-0.00875
579.81,1,0.175,1,0,0,0,1749.7,0,0,1,579.81,0,1,0.010147,-0.00011395,0.041143,0.010147,-0.00011395,0.041143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-0.00083333,-0.00875
579.91,1,0.175,1,0,0,0,1749.7,0,0,1,579.91,0,1,0.013012,-0.00014972,0.051533,0.013012,-0.0001497,0.051533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,-0.00083333,-0.00875
580.1,1,0.175,1,0,0,0,1749.7,0,0,1,580.1,0,1,0.011741,-0.00013307,0.054016,0.011741,-0.00013303,0.054016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,-0.00083333,-0.00875
580.34,1,0.175,1,0,0,0,1749.6,0,0,1,580.34,0,1,0.009794,-0.00010568,0.053879,0.0097941,-0.00010568,0.053879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,-0.00083333,-0.00875
580.61,1,0.175,1,0,0,0,1749.6,0,0,1,580.61,0,1,0.0073064,-7.1422e-05,0.053346,0.0073065,-7.1503e-05,0.053346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,-0.00083333,-0.00875
580.88,1,0.175,1,0,0,0,1749.6,0,0,1,580.88,0,1,0.0052264,-3.1289e-05,0.052647,0.0052264,-3.1442e-05,0.052647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,-0.00083333,-0.00875
581.12,1,0.175,1,0,0,0,1749.6,0,0,1,581.12,0,1,0.0033037,4.2865e-06,0.052142,0.0033036,4.2799e-06,0.052142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,-0.00083333,-0.00875
581.31,1,0.175,1,0,0,0,1749.6,0,0,1,581.31,0,1,0.0018339,4.0597e-05,0.051544,0.0018338,4.0761e-05,0.051544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,-0.00083333,-0.00875
581.44,1,0.175,1,0,0,0,1749.6,0,0,1,581.44,0,1,0.00089257,4.9367e-05,0.051148,0.00089257,4.9507e-05,0.051148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.00083333,-0.00875
581.49,1,0.175,1,0,0,0,1749.6,0,0,1,581.49,0,1,0.00016601,7.5475e-05,0.050905,0.00016604,7.555e-05,0.050905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00083333,-0.00875
581.45,1,0.175,1,0,0,0,1749.6,0,0,1,581.45,0,1,-0.0002649,7.3961e-05,0.050864,-0.00026485,7.3945e-05,0.050864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,-0.00083333,-0.00875
581.33,1,0.175,1,0,0,0,1749.6,0,0,1,581.33,0,1,-0.00091017,0.0001027,0.051179,-0.00091012,0.00010258,0.051179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,-0.00083333,-0.00875
581.14,1,0.175,1,0,0,0,1749.6,0,0,1,581.14,0,1,-0.0018666,0.00010156,0.051648,-0.0018666,0.00010138,0.051648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,-0.00083333,-0.00875
580.89,1,0.175,1,0,0,0,1749.6,0,0,1,580.89,0,1,-0.0033652,0.00012092,0.052471,-0.0033653,0.00012091,0.052471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,-0.00083333,-0.00875
580.61,1,0.175,1,0,0,0,1749.6,0,0,1,580.61,0,1,-0.0056484,0.00012652,0.053382,-0.0056484,0.0001267,0.053382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-0.00083333,-0.00875
580.33,1,0.175,1,0,0,0,1749.6,0,0,1,580.33,0,1,-0.008337,0.00013179,0.054082,-0.008337,0.00013191,0.054082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,-0.00083333,-0.00875
580.08,1,0.175,1,0,0,0,1749.7,0,0,1,580.08,0,1,-0.010935,0.0001352,0.054338,-0.010935,0.00013525,0.054338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-0.00083333,-0.00875
579.89,1,0.175,1,0,0,0,1749.7,0,0,1,579.89,0,1,-0.012628,0.00011681,0.051664,-0.012628,0.0001168,0.051664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,-0.00083333,-0.00875
579.78,1,0.175,1,0,0,0,1749.7,0,0,1,579.78,0,1,-0.010079,0.00010457,0.04118,-0.010079,0.00010453,0.04118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,-0.00083333,-0.00875
579.77,1,0.175,1,0,0,0,1749.7,0,0,1,579.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.00083333,-0.00875
579.8,1,0.175,1,0,0,0,1749.7,0,0,1,579.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.00083333,-0.00875
579.82,1,0.175,1,0,0,0,1749.7,0,0,1,579.82,0,1,0.010218,-9.0434e-05,0.040896,0.010219,-9.0436e-05,0.040896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,0.00083333,-0.00875
579.92,1,0.175,1,0,0,0,1749.7,0,0,1,579.92,0,1,0.013133,-0.00011116,0.05125,0.013133,-0.00011116,0.05125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0.00083333,-0.00875
580.1,1,0.175,1,0,0,0,1749.7,0,0,1,580.1,0,1,0.011903,-0.00010945,0.053782,0.011903,-0.00010945,0.053782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,0.00083333,-0.00875
580.34,1,0.175,1,0,0,0,1749.6,0,0,1,580.34,0,1,0.0099394,-9.7917e-05,0.053705,0.0099392,-9.7911e-05,0.053705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,0.00083333,-0.00875
